name,lat,long,L,KM6
5872,-11.274503,-74.71065300000001,618075,4
5873,38.07164,-89.35436,446931,1
5874,39.32525,-94.903871,922482,1
5875,14.851026999999998,120.786751,895616,3
5876,10.345138,-68.738445,263184,4
5877,-19.829461,-68.24042,18931,4
5878,6.085323000000001,125.180502,26096,3
5879,14.377181,100.549183,93856,3
5880,-22.373565,143.033123,862028,2
5881,40.194318,94.624065,271599,3
5882,15.392297,99.998078,518273,3
5883,11.538298,104.89358200000001,79741,3
5884,-33.338281,-60.24605,426773,4
5885,46.454558,15.886045000000001,842388,0
5886,12.572175,122.258954,759599,3
5887,25.45898,78.611007,363227,3
5888,32.754323,-0.579421,221829,0
5889,38.431593,-82.0086,528596,1
5890,40.295014,-75.953078,433227,1
5891,-3.7969120000000003,119.687473,280390,2
5892,35.122875,-77.079431,849778,1
5893,41.202983,-73.97274300000001,591217,1
5894,29.355569,47.956171999999995,349855,0
5895,-5.142736,-49.279453000000004,492483,4
5896,41.592218,-87.03660500000001,823230,1
5897,-29.128413000000002,19.379837,87599,5
5898,-22.228035000000002,-45.936727000000005,326148,4
5899,35.73388,-79.797899,286137,1
5900,29.198776000000002,-80.979316,289895,1
5901,43.659867,-88.730913,289073,1
5902,-5.4737160000000005,150.42936799999998,80032,2
5903,29.180825,-99.788533,833797,1
5904,12.925019,74.833872,187996,3
5905,-19.647692000000003,22.305745,380549,5
5906,43.089129,-96.183943,526389,1
5907,41.472448,-73.93083299999999,656887,1
5908,37.291348,-121.957329,77359,1
5909,3.865761,11.50432,543216,5
5910,44.622565,-65.741478,810371,1
5911,40.967889,129.380505,849011,3
5912,39.474446,-84.3549,900597,1
5913,28.173983000000003,-80.62527,708155,1
5914,13.538609,124.247326,244044,3
5915,36.272201,-80.36399499999999,429901,1
5916,-37.387822,140.808538,721835,2
5917,-28.149243,-58.764972,667335,4
5918,19.468687,-70.705846,607867,1
5919,7.774319,-80.275806,802753,4
5920,36.047289,-80.38310899999999,285108,1
5921,26.827496999999997,-80.075979,890494,1
5922,51.359367,30.067119,835856,0
5923,43.454335,11.882906,369459,0
5924,5.395786,-52.926056,766535,4
5925,46.734941,-92.161243,322042,1
5926,-6.887150999999999,106.874738,562441,3
5927,37.048912,114.48698600000002,58905,3
5928,37.444848,116.316048,4245578,3
5929,39.178739,46.440767,260978,0
5930,38.197522,-122.250266,602560,1
5931,14.328634,-87.66572099999999,114476,1
5932,42.812428999999995,-70.883394,57234,1
5933,28.363697,82.190164,417806,3
5934,44.238582,21.178347,976232,0
5935,66.43938100000001,112.384607,389362,3
5936,-22.530304,27.095599,907438,5
5937,7.088645,-73.866224,259133,4
5938,37.986582,-121.80701,702549,1
5939,55.099885,36.613009000000005,316422,0
5940,18.109357,83.50361099999999,852121,3
5941,47.727389,-122.21618500000001,815064,1
5942,28.462175,77.305856,555150,3
5943,33.823218,-117.82786499999999,315654,1
5944,-26.540098999999998,151.85392,48006,2
5945,41.417266,27.333173,678460,0
5946,81.750417,-17.788581,428512,0
5947,34.696397999999995,-97.23693399999999,67723,1
5948,57.836179,-152.413253,922935,1
5949,53.579643000000004,-6.836042999999999,895888,0
5950,5.838239,118.11808,600497,3
5951,39.055503,-94.19091999999999,365027,1
5952,39.781846,-84.240183,939513,1
5953,-9.082623,-68.699697,337709,4
5954,-0.313772,100.353313,422914,3
5955,1.153756,34.40464,282111,5
5956,25.904742000000002,-80.310666,612372,1
5957,-31.088110999999998,150.873325,487630,2
5958,57.524485999999996,24.737782,153382,0
5959,31.019346000000002,109.549252,909753,3
5960,36.032475,14.289917,656638,0
5961,46.398746,16.48111,17716,0
5962,-5.525615,-45.27599,351079,4
5963,41.588784999999994,-88.057227,57165,1
5964,15.527054999999999,73.832812,143112,3
5965,9.310339,15.818565,832490,5
5966,41.750972,-87.92529,113478,1
5967,45.121168,-93.468699,693256,1
5968,52.508458999999995,39.936028,968150,0
5969,26.537769,101.702922,568533,3
5970,30.729498,-95.530784,69823,1
5971,-31.392463,-64.20675,231190,4
5972,39.216387,-85.969161,380347,1
5973,8.504861,4.565148000000001,845963,5
5974,41.198425,75.804101,996388,3
5975,42.938190000000006,72.734169,353412,3
5976,35.009543,-97.396842,162376,1
5977,39.84363,-76.14989,66758,1
5978,15.748820000000002,-86.78546800000001,658261,1
5979,42.111967,-87.79242099999999,594423,1
5980,38.298444,-90.410724,934554,1
5981,50.281622,2.81747,673773,0
5982,42.242559,-83.728328,365985,1
5983,67.43938399999999,153.6772,488536,3
5984,-44.409172,171.24696799999998,563903,2
5985,47.87522,125.293826,219848,3
5986,55.757856999999994,-120.22681399999999,509061,1
5987,-21.387846,-42.166252,71507,4
5988,32.078140000000005,66.88789799999999,625001,3
5989,26.245479,-80.09684,39546,1
5990,26.434953999999998,80.312389,31445,3
5991,42.179342,-87.908803,215009,1
5992,38.375059,-93.75095400000001,737347,1
5993,36.076625,114.369502,146428,3
5994,47.017808,-122.79006399999999,456508,1
5995,35.970382,-77.94994200000001,636034,1
5996,33.578676,-117.72575900000001,659140,1
5997,69.484212,-133.02508799999998,128055,1
5998,-36.857733,139.856409,281034,2
5999,42.333490000000005,20.846842000000002,250509,0
6000,58.334415,45.510382,869256,0
6001,40.000549,-86.15025200000001,533849,1
6002,51.790924,107.64599199999999,638487,3
6003,34.398039000000004,68.746339,894839,3
6004,40.447609,-79.959868,4447628,1
6005,38.075434,-89.340327,150612,1
6006,-45.422152000000004,-72.694949,403035,4
6007,-31.254201000000002,-61.515392000000006,712218,4
6008,65.166635,57.231745999999994,81020,0
6009,6.976644,158.257748,693341,2
6010,-6.721503,111.01868600000002,562426,2
6011,-17.772581,-63.18441800000001,358459,4
6012,46.346457,48.072708,304587,0
6013,0.046408,32.471303999999996,989554,5
6014,0.044007,34.285804,575736,5
6015,19.267,101.72404499999999,698437,3
6016,57.448942,56.953312,26261,0
6017,39.235276,-83.598741,300549,1
6018,50.637553000000004,5.576792,774880,0
6019,51.497818,46.124373999999996,954432,0
6020,40.163021,-74.036001,57980,1
6021,37.531977000000005,122.082422,166508,3
6022,44.491032000000004,-73.111882,455537,1
6023,42.498193,-92.462807,244420,1
6024,38.507602,-90.502922,317663,1
6025,17.148091,104.135166,524823,3
6026,57.169596,-2.103801,744616,0
6027,38.717479,-9.15957,863828,0
6028,27.825765999999998,114.94458700000001,780285,3
6029,38.169158,-85.232106,682814,1
6030,30.860793,-93.25893,159002,1
6031,46.081897999999995,14.60234,797538,0
6032,41.879699,-87.908558,548829,1
6033,56.566748,27.740956,672162,0
6034,-33.962666,22.46069,114105,5
6035,61.894464,28.883765000000004,269981,0
6036,37.919595,-87.885666,421136,1
6037,26.16504,-81.793553,656605,1
6038,40.525172999999995,-77.985822,286923,1
6039,51.376579,0.50556,806366,0
6040,36.452023,28.245093,615958,0
6041,10.966553,-63.850404000000005,184205,4
6042,51.985569,66.355994,174059,3
6043,7.7061779999999995,28.002907,64110,5
6044,70.886465,153.92112,582291,3
6045,47.719294,96.805936,258235,3
6046,26.103285999999997,-97.98648399999999,894272,1
6047,43.094366,70.45626999999999,540926,3
6048,47.398519,0.694608,322441,0
6049,0.544363,12.839197,334540,5
6050,38.523283,-7.934661999999999,251334,0
6051,-19.561646,-46.95138,181483,4
6052,26.187271,-98.343098,639820,1
6053,56.755407999999996,24.721364,771974,0
6054,35.133876,-106.66340100000001,125131,1
6055,10.459251,-61.453299,860962,4
6056,20.374672,-89.496183,201010,1
6057,-30.123535999999998,27.522409000000003,893404,5
6058,-1.159426,36.835533,586631,5
6059,27.074446000000002,119.62655,107328,3
6060,14.530348000000002,121.06286200000001,792710,3
6061,40.902719,-81.649946,614082,1
6062,41.489433,-83.730835,240471,1
6063,45.578497999999996,14.242679999999998,858204,0
6064,39.244015000000005,-89.894975,884619,1
6065,38.734761,-90.14289699999999,868866,1
6066,34.230990999999996,-88.706152,609057,1
6067,6.404217,125.64351599999999,663095,3
6068,41.179649,-81.355261,621430,1
6069,41.405146,-79.788265,496487,1
6070,14.785777,-91.195366,703143,1
6071,41.135325,126.29371100000002,899527,3
6072,45.586925,-62.635565,791071,1
6073,11.789703,-15.224878,150271,5
6074,47.281321000000005,132.02396299999998,756777,3
6075,5.209055,-3.742838,80440,5
6076,38.377148,-122.799429,520202,1
6077,22.335045,87.17358399999999,51410,3
6078,7.117519000000001,6.7117949999999995,17126,5
6079,-2.473036,28.890588,990374,5
6080,-17.105546,15.728662,1173595,5
6081,18.32038,-100.654785,177537,1
6082,51.473997,-0.959664,945129,0
6083,5.885586,5.65121,885021,5
6084,44.831931,13.849988,120592,0
6085,-46.399293,168.32044399999998,502674,2
6086,0.46562299999999995,33.209514,660593,5
6087,43.053290000000004,-76.13035699999999,240219,1
6088,33.492571000000005,-117.69983400000001,709139,1
6089,33.810412,-118.37495200000001,888452,1
6090,42.472964000000005,-78.950763,26447,1
6091,44.190428999999995,19.38273,734989,0
6092,31.978419,-106.631376,119113,1
6093,34.204502000000005,-86.824465,929310,1
6094,26.661621999999998,-81.82510699999999,255208,1
6095,38.366763,-0.5107010000000001,137068,0
6096,-6.7522210000000005,108.63178700000002,105947,2
6097,47.837920000000004,-116.87129399999999,204688,1
6098,42.010354,-87.802243,571748,1
6099,-23.415585,-51.430061,979651,4
6100,44.597752,22.610976,508895,0
6101,63.812824,20.243826000000002,907001,0
6102,44.704387,-93.633372,920022,1
6103,42.563029,-5.568642,380409,0
6104,41.970998,21.084956,996190,0
6105,30.108028000000004,-96.127608,203706,1
6106,23.450753,120.280573,877168,3
6107,37.403117,116.29755700000001,167048,3
6108,44.548761999999996,21.253272,851492,0
6109,12.018844999999999,105.43099199999999,870727,3
6110,40.938894,-78.980586,109665,1
6111,43.309946000000004,-87.975811,656113,1
6112,6.757663000000001,-3.5059709999999997,387468,5
6113,62.50236700000001,-42.196231,780137,1
6114,38.250422,-84.547494,706310,1
6115,-38.570359,-58.722728000000004,728466,4
6116,37.404413,-79.210587,971,1
6117,40.664964000000005,35.868489000000004,637089,0
6118,-27.554797999999998,-48.506004,950926,4
6119,55.639027,51.818991,279791,0
6120,27.427428000000003,85.04124,242218,3
6121,29.456789,-98.422527,668074,1
6122,43.064949,22.439065,239321,0
6123,50.966283000000004,11.036982,885614,0
6124,42.193466,-87.845163,211008,1
6125,-27.889307000000002,-54.465106999999996,765186,4
6126,16.041957,120.356059,452655,3
6127,39.657933,121.98281000000001,834607,3
6128,10.609324,14.32665,604147,5
6129,53.53328199999999,-2.243117,239772,0
6130,35.788094,50.975386,731932,0
6131,38.504169,-82.707355,312727,1
6132,-0.035688,109.31938999999998,458971,3
6133,-3.3773089999999995,-44.313356,566142,4
6134,39.486271,-80.138402,230786,1
6135,50.31527,18.682703,699558,0
6136,37.438578,-97.26314599999999,485774,1
6137,-10.438247,105.705243,355343,2
6138,42.723624,-73.718177,422333,1
6139,43.715715,-116.38470500000001,474339,1
6140,63.8049,34.311765,149186,0
6141,-13.569106,-63.612666000000004,133848,4
6142,40.256205,-82.888745,790893,1
6143,-20.937816,-69.68326,571848,4
6144,41.99823,22.760068,980996,0
6145,14.892415,105.865719,122608,3
6146,32.891583000000004,-80.6787,472204,1
6147,46.712238,16.143435,619125,0
6148,37.748459000000004,-113.018767,957471,1
6149,40.267998,-75.79616,826644,1
6150,-21.493861,-64.795062,631716,4
6151,35.931379,-88.729261,844904,1
6152,-25.368671,-70.46276,438511,4
6153,-36.830132,139.884896,661041,2
6154,43.52285,68.570334,638682,3
6155,-22.023614000000002,-60.608739,919041,4
6156,32.735344,-82.691293,1786357,1
6157,41.589736,-87.211946,395079,1
6158,11.780961,42.88519,288444,5
6159,58.991344999999995,22.788925,608081,0
6160,61.505779000000004,21.757773,111204,0
6161,72.041698,102.449118,371029,3
6162,40.650194,20.793907,441858,0
6163,38.270047,-122.48535600000001,199283,1
6164,49.87903,-119.42761899999999,551692,1
6165,39.858112,-74.99073100000001,473397,1
6166,34.033327,-106.918067,623287,1
6167,13.044372000000001,3.177759,214007,5
6168,33.528364,-86.977776,488677,1
6169,1.2661950000000002,-79.012946,363462,4
6170,-22.481428,-68.963309,912358,4
6171,-41.861601,-73.822559,637647,4
6172,47.499672,-94.877491,268046,1
6173,40.712756,-73.658557,92322,1
6174,35.979255,-86.67056600000001,193101,1
6175,25.821339000000002,-80.366162,834615,1
6176,43.752883000000004,-87.709489,791789,1
6177,14.921376,105.8805,682645,3
6178,54.05813199999999,54.922114,677836,0
6179,53.514537,-2.0910889999999998,340966,0
6180,36.935813,27.2525,355811,0
6181,50.07806,8.260495,676430,0
6182,-28.282837,-52.771188,910725,4
6183,47.372370000000004,-92.95044,994874,1
6184,14.892267000000002,38.82776,27148,5
6185,38.936177,100.4502,118288,3
6186,51.494431,-3.2344,358877,0
6187,28.608589000000002,77.21960200000001,171419,3
6188,21.877388,-82.810848,746492,1
6189,-9.919783,-63.062138,599674,4
6190,41.105371999999996,-100.759469,762707,1
6191,40.742504,-73.647448,301453,1
6192,-22.922918,-43.094305,154520,4
6193,71.703687,83.544237,283258,3
6194,39.752156,-121.83298799999999,468620,1
6195,37.808704999999996,-121.21021,778112,1
6196,49.982789000000004,-55.57135600000001,440691,1
6197,34.771598,126.33426100000001,725971,3
6198,48.820333000000005,103.500399,888895,3
6199,29.584395,43.501108,99303,0
6200,11.603717999999999,43.148719,736857,5
6201,51.490151000000004,-1.753098,767691,0
6202,39.426852000000004,-75.234679,105272,1
6203,41.365546,-79.895889,231412,1
6204,40.777013000000004,-76.537176,74048,1
6205,39.026202000000005,-87.14175999999999,942247,1
6206,-6.851811,37.674329,553133,5
6207,35.17064,-107.84506599999999,775427,1
6208,34.22817,-111.324095,275421,1
6209,1.2052829999999999,-77.29594499999999,118407,4
6210,42.438373,-83.680151,613444,1
6211,45.735439,14.580274,713147,0
6212,39.902014,46.803732000000004,659129,0
6213,16.186161,44.812177,150222,5
6214,38.748515999999995,-90.040867,71031,1
6215,33.450496,-84.46400899999999,239431,1
6216,-17.762419,15.781011,832753,5
6217,48.494822,-122.606156,747130,1
6218,28.363272,79.41704200000001,301151,3
6219,-13.250342000000002,131.083226,146829,2
6220,27.857828,-97.166123,432999,1
6221,33.982306,-118.181398,837375,1
6222,33.749767,-116.253577,355873,1
6223,30.072087,-95.992981,197218,1
6224,-22.077517,-70.214137,988883,4
6225,34.04788,-84.248125,6743,1
6226,41.993010999999996,-87.723151,152524,1
6227,-26.00251,22.387165,444659,5
6228,25.897694,80.807291,832483,3
6229,45.862460999999996,28.659178000000004,908135,0
6230,33.399485,-111.55661299999998,321436,1
6231,40.606576000000004,-74.381946,325430,1
6232,57.48498299999999,-4.226212,1171124,0
6233,38.009228,-87.551466,386162,1
6234,39.785812,-86.25395,418588,1
6235,37.46717,-122.109159,538566,1
6236,-33.844260999999996,138.560802,709219,2
6237,53.826145999999994,-0.42177600000000004,801641,0
6238,44.917296,-93.410792,40899,1
6239,40.875102000000005,-74.159582,40634,1
6240,-21.676838,21.673683999999998,738938,5
6241,46.988028,-123.86758799999998,770986,1
6242,44.155167,-88.492649,87387,1
6243,13.978013,108.003569,360690,3
6244,-26.150351,-49.766998,677980,4
6245,-6.248933999999999,-57.63208100000001,878054,4
6246,0.8936850000000001,31.760721000000004,277919,5
6247,19.8973,75.28695400000001,451536,3
6248,20.542381,74.53622,220634,3
6249,-51.7053,-72.514337,82295,4
6250,-13.189414999999999,-74.211786,457594,4
6251,39.581977,-82.936165,780117,1
6252,36.527978999999995,-86.01346099999999,651661,1
6253,31.983079999999998,-110.939273,441861,1
6254,32.086531,-84.21929300000001,127319,1
6255,27.132122,89.516993,709031,3
6256,27.725590999999998,-80.617207,956665,1
6257,46.804173999999996,16.331671,307050,0
6258,37.224109000000006,-89.526955,997978,1
6259,26.2729,111.648803,400898,3
6260,-19.054342000000002,-65.250198,831179,4
6261,37.744959,-89.101714,650271,1
6262,-21.121238,-42.358321000000004,307389,4
6263,23.271206,87.879017,29998,3
6264,35.379704,-80.89534300000001,237445,1
6265,14.248643,39.460646999999994,380000,5
6266,54.971452,-1.58958,743902,0
6267,12.131638,-86.280541,19772,1
6268,19.816423,-97.364184,612499,1
6269,55.939955000000005,97.984104,617823,3
6270,38.739323,-90.134902,576525,1
6271,44.558564000000004,38.042978000000005,383242,0
6272,10.109433000000001,-66.799029,35660,4
6273,42.208073,-73.863318,58788,1
6274,37.414553000000005,-94.750463,205876,1
6275,41.569537,-73.934587,224865,1
6276,55.853401,-92.099197,976984,1
6277,29.607090000000003,105.050931,745224,3
6278,-33.58742,22.201496,137963,5
6279,26.007265,-80.157934,461912,1
6280,42.459119,-73.27796,837546,1
6281,36.005801,-80.374173,55863,1
6282,52.455234999999995,-1.887788,135481,0
6283,-21.474463,-49.231219,157241,4
6284,40.856211,-74.784908,370496,1
6285,2.0160259999999997,102.54355600000001,684724,3
6286,10.276588,-61.377807,604788,4
6287,20.033471,110.314077,214659,3
6288,-1.8790209999999998,11.016630000000001,980804,5
6289,5.058644,118.375952,7732,3
6290,56.273288,90.521102,562111,3
6291,29.846753000000003,-97.67836,391613,1
6292,40.958134,-74.151915,882290,1
6293,43.162008,44.797354999999996,18799,0
6294,-19.589918,-65.757341,121643,4
6295,41.4497,22.743246,676092,0
6296,48.229449,27.650848,956408,0
6297,42.477571999999995,-79.347131,663808,1
6298,39.956036,-105.027332,696174,1
6299,12.687579,108.042123,785137,3
6300,45.778555,-87.076782,538106,1
6301,56.566276,24.529196,987617,0
6302,41.531468,-87.657523,428926,1
6303,46.461148,13.777544,65405,0
6304,70.127627,114.00546299999999,907844,3
6305,24.495214,32.915892,904963,0
6306,42.388269,-83.073317,265492,1
6307,40.674038,-75.490122,788513,1
6308,26.244527,-98.54068199999999,1896410,1
6309,29.248271999999996,0.261375,124828,0
6310,44.420327,26.109287,973369,0
6311,40.89033,-74.11790500000001,897808,1
6312,39.132896,-121.64098899999999,289446,1
6313,11.153232000000001,-4.292952,443872,5
6314,-25.831408,-62.863331,870572,4
6315,38.616358,-89.010879,979092,1
6316,-15.38366,35.331179999999996,935445,5
6317,40.478674,44.774646999999995,543621,0
6318,49.635521999999995,106.354495,71605,3
6319,42.259457,-84.743133,225797,1
6320,34.370908,-78.668319,30619,1
6321,41.536149,-87.46734599999999,991011,1
6322,40.819669,111.64096599999999,549335,3
6323,43.261571999999994,26.580646999999995,289920,0
6324,33.828835,-118.037671,87754,1
6325,28.440651000000003,-97.73755799999999,121895,1
6326,41.601841,-87.71072,314277,1
6327,37.174264,-93.423736,217243,1
6328,-24.69268,-60.627407999999996,430839,4
6329,36.631840999999994,-82.151513,901353,1
6330,54.891288,-1.377498,967022,0
6331,29.618294,-98.296048,254661,1
6332,38.544256,-106.89792299999999,754621,1
6333,45.553853000000004,15.235904000000001,152028,0
6334,66.12580200000001,-65.725176,957156,1
